t [s],P [Pa],T [K],D [kg/m^3],Hlv [J/kg],Volume [m^3],Mass [kg],X1 [m],X2 [m],V1 [m/s],V2 [m/s],dMdt [kg/s],dVolume/dt [m^3/s],covered percentage,bubble label
5.465999999999464,230629.79839335982,296.4419263450089,5.8672455576095,363210.37792402325,7.3637007269494e-8,4.3204640377759714e-7,0.45081844076882904,0.5288011217767047,0.12925986093077785,0.08223401188021874,-3.2920692884788146e-7,-4.7590851244024324e-8,0.9617669385396022,1.0
5.466399999999464,230618.36060472374,296.44035139224195,5.866969867845754,363211.9675332911,7.361809998673375e-8,4.319151743502228e-7,0.4508739485788217,0.5288369136627468,0.13067158951333793,0.08429243296280763,-3.270068024002489e-7,-4.694060403149429e-8,0.9617572698445839,1.0
5.466799999999464,230606.53128866607,296.43872252720087,5.866684740934161,363213.6115565403,7.35994547862688e-8,4.3178479833567694e-7,0.4509300674676174,0.5288736088634758,0.13212890827041499,0.0864058676522922,-3.251520304101571e-7,-4.6281851133376964e-8,0.9617477396789277,1.0
5.467199999999464,230594.17514689887,296.437021119675,5.866386915723973,363215.32879735425,7.358107450582705e-8,4.316550527258947e-7,0.4509868172237243,0.5289112311371681,0.13363383890711059,0.08857331893295337,-3.2315824899375196e-7,-4.561605975306169e-8,0.9617383502026413,1.0
5.4675999999994636,230581.4711679133,296.4352718158986,5.866080706449032,363217.094380141,7.356296193846635e-8,4.3152627173648194e-7,0.4510442184487767,0.5289498039966277,0.13518743132640168,0.090794528062887,-3.2074984400694464e-7,-4.494442783809537e-8,0.9617291030565538,1.0
5.4679999999994635,230568.41159493994,296.4334735477854,5.865765926144707,363218.9093829263,7.354511896355658e-8,4.313984528506891e-7,0.45110229193273943,0.5289893507961779,0.13678992368834397,0.09306895102985396,-3.18340762417035e-7,-4.426850610906779e-8,0.9617199997107582,1.0
5.4683999999994635,230554.9929001943,296.431625829569,5.865442489779345,363220.7742959971,7.35275471335791e-8,4.312715991265483e-7,0.4511610585552534,0.5290298946275567,0.13844150197479807,0.09539582645176048,-3.1591620798131757e-7,-4.3589171827034015e-8,0.9617110414614113,1.0
5.468799999999463,230541.21633689047,296.42972883381356,5.865110427559685,363222.6889451836,7.351024762609495e-8,4.3114571988430407e-7,0.45122053925553696,0.5290714582383979,0.14014226367129068,0.09777444502414843,-3.134799950359949e-7,-4.2907118954507194e-8,0.961702229404935,1.0
5.469199999999463,230527.07850732285,296.4277820926641,5.864769657589421,363224.6538026943,7.34932214384155e-8,4.310208151305195e-7,0.4512807549918138,0.5291140642306161,0.14189221901718507,0.10020475192494158,-3.1104464446206264e-7,-4.222266710037791e-8,0.9616935645550816,1.0
5.469599999999463,230512.57587227158,296.4257851187797,5.864420094561268,363226.66936040553,7.347646949241465e-8,4.308968841687344e-7,0.4513417267171026,0.5291577351363805,0.14369135276602127,0.10268623377401478,-3.086138540540484e-7,-4.1536281336688525e-8,0.9616850478919975,1.0
5.469999999999463,230497.70467540124,296.42373710864996,5.864061646282088,363228.73635790485,7.345999241334614e-8,4.307739240472763e-7,0.4514034753774474,0.5292024931860815,0.14553966133320656,0.10521798913680531,-3.0616255751287214e-7,-4.0848754845290605e-8,0.9616766802486593,1.0
5.470399999999463,230482.4750313605,296.421638565197,5.863694551412503,363230.8540656524,7.344379048853841e-8,4.306519541227241e-7,0.4514660219130715,0.5292483602176927,0.1474371088993995,0.1077991727316471,-3.036657628530954e-7,-4.0160730402314324e-8,0.9616684622652516,1.0
5.470799999999463,230466.8958613671,296.41949185939717,5.86331903158015,363233.0203755745,7.342786382902429e-8,4.305309914369938e-7,0.4515293872127423,0.5292953578465047,0.14938350315481574,0.11042951018914608,-3.0116285358032917e-7,-3.947255044552822e-8,0.9616603944948887,1.0
5.471199999999463,230450.96020248003,296.4172960318035,5.862934918950515,363235.23625587986,7.341221244818199e-8,4.3041102383985985e-7,0.45159359210963307,0.5293435075951008,0.15137894172709332,0.11310860194177139,-2.986901751293115e-7,-3.878485975652878e-8,0.9616524774695375,1.0
5.471599999999463,230434.66254496615,296.41505032321163,5.862542080717159,363237.50247270614,7.339683594121907e-8,4.3029203929689035e-7,0.45165865757069196,0.5293928306834897,0.15342366251886472,0.11583539020954511,-2.9624742701550134e-7,-3.809874044439066e-8,0.9616447115029563,1.0
5.471999999999463,230417.99893581605,296.4127541889231,5.862140421596866,363239.8195757261,7.338173345582648e-8,4.3017402589824745e-7,0.45172460452226276,0.5294433478162887,0.1555174910757305,0.11860881582891152,-2.938438605922395e-7,-3.7415061074399646e-8,0.9616370966712516,1.0
5.472399999999463,230400.96199043992,296.41040661139067,5.861729763591711,363242.1885917793,7.336690389235955e-8,4.3005696420841656e-7,0.4517914538803286,0.5294950794376829,0.1576604717926785,0.12142857556098272,-2.9161840508631144e-7,-3.673456819998801e-8,0.9616296329233731,1.0
5.472799999999463,230383.48688095162,296.40799865776364,5.86130854409233,363244.61853529303,7.335234580126649e-8,4.299407311741784e-7,0.45185922658268324,0.5295480458299737,0.15985273722729904,0.1242940882047568,-2.897359901883606e-7,-3.605863283280354e-8,0.9616223201136574,1.0
5.473199999999463,230365.49518831063,296.40551952242095,5.8608748728885915,363247.1203105673,7.333805698609331e-8,4.2982517541626587e-7,0.4519279438811846,0.5296022668406681,0.1620958495417876,0.12720393950814923,-2.876845617926708e-7,-3.5388457238557184e-8,0.9616151577223838,1.0
5.473599999999463,230347.15695790498,296.40299263648365,5.8604328487492765,363249.6702725036,7.332403503547564e-8,4.2971058352474427e-7,0.45199762756593276,0.5296577618183038,0.16439014567952712,0.13015755154125633,-2.853671116977319e-7,-3.472544971005928e-8,0.9616081447125568,1.0
5.473999999999463,230328.44146259854,296.4004137659573,5.859981731028445,363252.272693762,7.331027662632526e-8,4.295968817269077e-7,0.4520682996198128,0.5297145499965887,0.16673694231897324,0.13315469559567833,-2.8319260778301035e-7,-3.407139870377665e-8,0.9616012798898497,1.0
5.474399999999463,230309.3384632849,296.3977814999612,5.859521272922992,363254.9289981077,7.329677791651262e-8,4.2948402943851786e-7,0.45213998245566694,0.5297726504286803,0.16913605781347824,0.13619472469249042,-2.811021454057525e-7,-3.3426766297258587e-8,0.9615945617525746,1.0
5.474799999999463,230289.84511544046,296.39509542800903,5.859051405761484,363257.63959515706,7.328353521328745e-8,4.293720000105831e-7,0.4522126980453836,0.5298320818257816,0.1715861011886379,0.13927698754516882,-2.790819032778951e-7,-3.279077380019612e-8,0.9615879888423766,1.0
5.475199999999463,230269.95582127222,296.39235290420436,5.858571983777815,363260.4066877482,7.327054529747246e-8,4.2926076391589554e-7,0.452286467665119,0.529892862436804,0.17408514408770426,0.14240127401522618,-2.771356313598133e-7,-3.216200147872952e-8,0.9615815598109938,1.0
5.475599999999463,230249.66182323598,296.3895545760065,5.858082806599741,363263.2300846539,7.325780561210447e-8,4.2915029150549523e-7,0.4523613117991778,0.5299550104440746,0.17663185504977394,0.14556723829698026,-2.7526388394152974e-7,-3.1539795553869895e-8,0.9615752736641009,1.0
5.475999999999463,230228.95508793887,296.3866993356953,5.857583680586145,363266.1109035177,7.324531346102937e-8,4.290405528087423e-7,0.4524372507938929,0.530018543961318,0.1792268712317799,0.14877403630642758,-2.7346684676870095e-7,-3.0925163071111886e-8,0.9615691294370907,1.0
5.476399999999463,230207.82989111263,296.3837863939547,5.857074467756259,363269.0499407269,7.323306548164758e-8,4.2893151802808027e-7,0.45251430545243043,0.530083481074551,0.18187141927386477,0.15202143545147018,-2.717442830133633e-7,-3.031948593797446e-8,0.9615631259207275,1.0
5.4767999999994625,230186.28197540488,296.38081516374064,5.85655506548863,363272.04778858443,7.322105787227899e-8,4.2882315738233163e-7,0.4525924970531993,0.5301498400222624,0.1845664890947174,0.1553095759475429,-2.7006201195861134e-7,-2.9723631459616456e-8,0.9615572617410352,1.0
5.4771999999994625,230164.32341621077,296.3777873101227,5.856025764854916,363275.1027671043,7.320928657647989e-8,4.287154684185134e-7,0.45267184718041265,0.5302176390451071,0.18731241169205473,0.1586380613623682,-2.683816590144021e-7,-2.9138253365147775e-8,0.9615515353686405,1.0
5.4775999999994625,230141.96910088114,296.3747048859094,5.8554869247076375,363278.2128050878,7.319774726958687e-8,4.286084520551201e-7,0.45275237739549157,0.5302868959596803,0.19010897383929803,0.16200626091232936,-2.669498382605433e-7,-2.8564154084117247e-8,0.961545945070232,1.0
5.477999999999462,230119.12142251452,296.3715544321391,5.85493619227882,363281.39148206846,7.318643525321259e-8,4.2850190854790495e-7,0.4528341092721801,0.5303576283736375,0.1929566323414873,0.16541446053613987,-2.660039072005511e-7,-2.8002507973856783e-8,0.9615404889976884,1.0
5.478399999999462,230095.6907041886,296.36832358331026,5.854371405948869,363284.6512743234,7.317534526320778e-8,4.2839564892935967e-7,0.4529170649509578,0.5304298536314527,0.19585734084755696,0.16886201487163682,-2.6496057102046846e-7,-2.7453747785749066e-8,0.9615351648860143,1.0
5.478799999999462,230071.8451498354,296.3650347930224,5.853796615910303,363287.9693428013,7.316447225498399e-8,4.2828994009108857e-7,0.453001266828864,0.5305035885943159,0.19880986718919658,0.17234802574628358,-2.6351302802141345e-7,-2.6917345343052694e-8,0.9615299700976246,1.0
5.479199999999462,230047.63308844465,296.36169387594816,5.853212982193631,363291.3396091791,7.315381138693334e-8,4.2818483850694254e-7,0.4530867363869897,0.5305788497752596,0.2018115329731548,0.17587235429574768,-2.621246427123669e-7,-2.6391629294831807e-8,0.9615249022712588,1.0
5.479599999999462,230023.00763128273,296.35829591618887,5.852619383538142,363294.7674193507,7.314335895154813e-8,4.280802403769187e-7,0.45317349377364663,0.5306556539381732,0.20485903436358027,0.1794355244294112,-2.6097506508322585e-7,-2.587380286625941e-8,0.9615199598270179,1.0
5.479999999999462,229997.92796575674,296.3548352821924,5.852014836152954,363298.2584543404,7.313311234464034e-8,4.2797605845487595e-7,0.45326155809755975,0.5307340181045118,0.207951249421919,0.1830375519267625,-2.5999830916649275e-7,-2.5362567198766582e-8,0.9615151418252001,1.0
5.480399999999462,229972.37403073977,296.35130920581105,5.851398856462961,363301.8155066136,7.312306889778911e-8,4.278722417295855e-7,0.4533509484385699,0.5308139592932483,0.2110887418526653,0.18667760109508819,-2.591387767454123e-7,-2.48586707022105e-8,0.9615104473357775,1.0
5.480799999999462,229946.332210102,296.3477158082143,5.850771116250245,363305.44047150586,7.311322540807857e-8,4.277687474334796e-7,0.45344168416994673,0.5308954943400487,0.21427227588152983,0.19035546759537103,-2.5838190719001506e-7,-2.4363191801055968e-8,0.9615058751884191,1.0
5.481199999999462,229919.79190570256,296.3440536270107,5.850131360045754,363309.1348242556,7.310357834434827e-8,4.2766553620383347e-7,0.45353378500643976,0.5309786400892962,0.21750270203880964,0.19407106725272652,-2.577214871602613e-7,-2.387706185873466e-8,0.9615014240438501,1.0
5.481599999999462,229892.744789292,296.3403215130214,5.8494793870963555,363312.8997241368,7.309412375859158e-8,4.275625702437514e-7,0.4536272709741268,0.5310634131788894,0.22078047625661282,0.19782372589261465,-2.571457062916701e-7,-2.3401327245751264e-8,0.9614970923017266,1.0
5.481999999999462,229865.18849247176,296.3365187548769,5.848815138082676,363316.73579304793,7.308485728255167e-8,4.2745981963880014e-7,0.4537221622046961,0.5311498297494044,0.22410597134504,0.20161294293415907,-2.5712265227102815e-7,-2.293785297744702e-8,0.9614928780581081,1.0
5.482399999999462,229836.90752143553,296.33261366337155,5.848133407182668,363320.67451217806,7.307577347620962e-8,4.273568721219346e-7,0.4538184792038222,0.531237905716942,0.22748067233111777,0.20543829251517812,-2.57174753312083e-7,-2.2487622297723837e-8,0.9614887791074629,1.0
5.482799999999462,229808.11831679844,296.3286383939817,5.847439424986561,363324.68401351024,7.306686718471349e-8,4.2725407983615047e-7,0.45391624311940654,0.5313276564160259,0.23090502921980094,0.20929852658619763,-2.5675850310285145e-7,-2.2050751579809683e-8,0.9614847926313405,1.0
5.483199999999462,229778.85206957487,296.3245972536233,5.846733943373712,363328.75995304063,7.305813287494577e-8,4.271514653194523e-7,0.45401547443084,0.5314190966633963,0.23437616482078735,0.21319245589409264,-2.5639022252492325e-7,-2.162718610727868e-8,0.9614809158819151,1.0
5.483599999999462,229749.0911913326,296.32048781365154,5.84601653836371,363332.90478032787,7.304956543582767e-8,4.2704896765813053e-7,0.4541161924979466,0.5315122407770349,0.23789234499813344,0.21711908224948392,-2.560503707166039e-7,-2.1216260065184254e-8,0.9614771464161962,1.0
5.483999999999462,229718.87399205338,296.31631536398316,5.845288133443173,363337.1131599025,7.304115986689363e-8,4.2694662502287903e-7,0.45421841633847393,0.5316071027439094,0.24145321036079243,0.22107740371942938,-2.558347178796721e-7,-2.0818704293025126e-8,0.9614734817929287,1.0
5.484399999999462,229688.141304374,296.3120717346735,5.844547302344958,363341.39333206235,7.303291047239325e-8,4.268442998838268e-7,0.45432216486349847,0.5317036963912382,0.24505877990749939,0.2250658098752431,-2.558781115905093e-7,-2.0436375673120773e-8,0.961469919540794,1.0
5.484799999999462,229656.87513182353,296.307754238403,5.843793610078348,363345.7479569407,7.302481076635513e-8,4.267419225336066e-7,0.45442745710315924,0.5318020372554434,0.24870951897978547,0.22908222685445023,-2.560752165420736e-7,-2.007144013464362e-8,0.961466457976865,1.0
5.485199999999462,229625.0705297177,296.30335953159204,5.843026922006022,363350.1797450683,7.301685332028553e-8,4.2663943971059314e-7,0.4545343123059797,0.5319021377587974,0.25240592698768194,0.2331247699073542,-2.564039085097964e-7,-1.9726275002400007e-8,0.9614630937554433,1.0
5.485599999999462,229592.7251239114,296.29889009742874,5.842247197211989,363354.68689107685,7.300902974635321e-8,4.265367994067988e-7,0.4546427498762539,0.532004009127854,0.25614835362945665,0.23719131556200482,-2.569934396393633e-7,-1.9403624145108912e-8,0.9614598228536613,1.0
5.4859999999994615,229559.78183900035,296.2943380493291,5.84145305982519,363359.2773480952,7.300133042096944e-8,4.2643384495888164e-7,0.45475278937802194,0.5321076615262158,0.25993687108399827,0.2412793570153267,-2.5824511177554313e-7,-1.9106890348593298e-8,0.9614566406352707,1.0
5.4863999999994615,229526.0655237346,296.28967918518583,5.840640287614708,363363.9755224413,7.299374423407434e-8,4.2633020331737835e-7,0.45486445030373435,0.5322131037248887,0.26377148679940193,0.2453854486148647,-2.5937234645523125e-7,-1.8837463307632398e-8,0.9614535418013483,1.0
5.486799999999461,229491.8803369563,296.28495553316,5.839816212694169,363368.7390313323,7.298626045032334e-8,4.2622634708171746e-7,0.45497775185690925,0.5323203429382235,0.26765043978712727,0.24950665982538298,-2.599995839857538e-7,-1.859651665258217e-8,0.961450520416546,1.0
5.487199999999461,229457.2250004819,296.2801669166341,5.838980804251423,363373.5680528756,7.297886702075227e-8,4.2612220365018975e-7,0.45509271246586724,0.5324293851353208,0.27157225403681995,0.2536401456458261,-2.6079743641311567e-7,-1.8386513080798974e-8,0.9614475703064714,1.0
5.487599999999461,229422.10597116276,296.2753116415687,5.838134202906825,363378.46365254925,7.29715512398587e-8,4.2601770913258697e-7,0.4552093499969985,0.5325402349831763,0.2755356931520012,0.2577829246059822,-2.617615763817132e-7,-1.820910986228854e-8,0.9614446849230615,1.0
5.487999999999461,229386.52788042976,296.27039208798806,5.837276530418851,363383.4238627703,7.296429973286244e-8,4.259127943890844e-7,0.45532768179388955,0.5326528959443825,0.27953958445924687,0.2619321578318832,-2.6297032730135675e-7,-1.8066242115485798e-8,0.9614418573737429,1.0
5.488399999999461,229350.4658388105,296.26540561619265,5.836407191443101,363388.45154423796,7.295709824616631e-8,4.258073328707459e-7,0.4554477247689893,0.5327673702684903,0.28358317134530886,0.26608475578690266,-2.6445815982124897e-7,-1.796024603522932e-8,0.9614390803713683,1.0
5.488799999999461,229313.9153638882,296.2603516063772,5.835526077923028,363393.54732187977,7.294993153603426e-8,4.257012278612274e-7,0.4555694955720577,0.5328836588698969,0.287665846945935,0.2702373958136923,-2.6633110343057793e-7,-1.7893753930870408e-8,0.9614363460892049,1.0
5.489199999999461,229276.81044027267,296.25522093027644,5.834631598441478,363398.7203993996,7.294278324302161e-8,4.255942679880014e-7,0.45569301044007016,0.5330017612800876,0.29178596015160796,0.2743869892365889,-2.690644612060065e-7,-1.7869610832934668e-8,0.9614336462117914,1.0
5.489599999999461,229238.93779350372,296.24998409153835,5.833718611608121,363404.0005154587,7.293563584736791e-8,4.2548597629226257e-7,0.4558182849055281,0.5331216755372341,0.2959428071665641,0.2785294454610142,-2.717072064421521e-7,-1.7888772496027764e-8,0.9614309720252077,1.0
5.489999999999461,229200.66743104777,296.2446885689793,5.83279601566757,363409.3388837849,7.292847222502479e-8,4.253769022228477e-7,0.45594533420881556,0.5332433977232501,0.30013458941512977,0.28266120368901254,-2.7378968372387857e-7,-1.7952404275903655e-8,0.9614283139801576,1.0
5.490399999999461,229162.00195513183,296.2393383740287,5.831863894599718,363414.7323668538,7.292127392394718e-8,4.2526694454528347e-7,0.4560741724974088,0.5333669222439985,0.30435863294948406,0.28677945002063676,-2.7609983589841833e-7,-1.806222074835051e-8,0.9614256622309895,1.0
5.490799999999461,229122.95652078497,296.23393560370874,5.830922613751728,363420.1788506764,7.291402244842611e-8,4.2515602235412896e-7,0.4562048128317746,0.5334922423885563,0.30861249610695723,0.29088149045823525,-2.7864630149249534e-7,-1.8218524739756893e-8,0.9614230069117501,1.0
5.491199999999461,229083.53140826017,296.2284802967984,5.829972179879746,363425.67829615984,7.290669910415538e-8,4.2504402750408947e-7,0.45633726728089646,0.5336193504628184,0.3128940604523109,0.29496459110242595,-2.815471570695546e-7,-1.8422220466098893e-8,0.961420338155195,1.0
5.491599999999461,229043.69034567976,296.2229674343082,5.8290117185659485,363431.2357629021,7.289928467205323e-8,4.249307846284733e-7,0.45647154716831767,0.533748237773157,0.31720191722732544,0.2990259891167932,-2.8482648781378813e-7,-1.8674393683457407e-8,0.9614176459617446,1.0
5.491999999999461,229003.4260338855,296.21739351206287,5.828041039315658,363436.8541642969,7.289175958920861e-8,4.2481616631383844e-7,0.45660766309707895,0.5338788945714213,0.3215336421011527,0.303062967770498,-2.8922836350427206e-7,-1.897677620786782e-8,0.9614149201593787,1.0
5.492399999999461,228962.3676535557,296.2117082390583,5.827051208609557,363442.5844513898,7.288410325108694e-8,4.246994019376699e-7,0.4567456244397049,0.5340113099406809,0.3258870810109466,0.307072518199865,-2.938665820270491e-7,-1.932913364251653e-8,0.9614121506010205,1.0
5.492799999999461,228920.90965494246,296.2059676316976,5.826051743951886,363448.3705109577,7.28762962822946e-8,4.245810730482168e-7,0.4568854402982774,0.5341454713980215,0.3302615589028673,0.3110514484775801,-2.9779977969973654e-7,-1.973122057095599e-8,0.9614093264864025,1.0
5.493199999999461,228879.10934420492,296.20017962505165,5.825044026872931,363454.20434510254,7.286831827463017e-8,4.244611621139101e-7,0.4570271187432013,0.5342813652495247,0.334653788989675,0.3149978289508848,-3.018686627186533e-7,-2.018395061852373e-8,0.9614064369189526,1.0
5.493599999999461,228836.9811638495,296.19434621894595,5.824028405550975,363460.08393816487,7.286014912179978e-8,4.243395781180419e-7,0.4571706665626215,0.5344189767630434,0.3390610607327389,0.31890971166931115,-3.0615752640709103e-7,-2.0686609091608297e-8,0.9614034711169093,1.0
5.493999999999461,228794.5426475922,296.18846741613277,5.823005288538777,363466.00868579303,7.285176898735689e-8,4.2421623609278444e-7,0.4573160894738429,0.5345582902352296,0.34348103748023834,0.3227853865099304,-3.10831583972907e-7,-2.1238926799433288e-8,0.9614004183408638,1.0
5.494399999999461,228751.73199934774,296.18253536817815,5.821973190195924,363471.98667427676,7.284315798036023e-8,4.2409091285086356e-7,0.45746339227146443,0.5346992898170155,0.34791144256068735,0.3266230093754148,-3.161788745056385e-7,-2.184051863787366e-8,0.9613972682318853,1.0
5.494799999999461,228708.4333900129,296.1765357060036,5.82092932786786,363478.03280061635,7.283429657244659e-8,4.2396329299317993e-7,0.4576125783400384,0.5348419597014787,0.3523481638605433,0.3304205388729039,-3.2266640438628916e-7,-2.2491408725332322e-8,0.9613940111488563,1.0
5.4951999999994605,228664.3722774015,296.17043038773204,5.819867082768211,363484.18540130265,7.282516485337997e-8,4.238327797273545e-7,0.4577636499707689,0.5349862818261941,0.3567909586108457,0.3341751712549456,-3.290736657071113e-7,-2.3190521103120248e-8,0.9613906368614522,1.0
5.4955999999994605,228619.9863009649,296.16428005477684,5.818797005705502,363490.38336528727,7.281574415556409e-8,4.2370003406061424e-7,0.4579166093796108,0.5351322367790328,0.361238175546499,0.33788523007276894,-3.347843645630268e-7,-2.3937258325051508e-8,0.9613871344928974,1.0
5.49599999999946,228575.28091899963,296.15808208836313,5.817719208555786,363496.62849495775,7.280601504671993e-8,4.235649522357041e-7,0.4580714576366761,0.5352798043945443,0.3656870229450818,0.34154946770556854,-3.407290759645344e-7,-2.473196071251996e-8,0.9613834933524638,1.0
5.49639999999946,228530.27007682214,296.1518408121924,5.816634041487755,363502.917025935,7.279595858699408e-8,4.234274507998426e-7,0.4582281947683419,0.5354289638392898,0.3701353238993724,0.3451666101613579,-3.469540962993627e-7,-2.557347358639033e-8,0.9613797029265274,1.0
5.49679999999946,228484.9339139636,296.1455544265299,5.815541031258554,363509.2510079432,7.278555626785081e-8,4.232873889586646e-7,0.4583868197750371,0.5355796938171092,0.3745798636661846,0.3487356820966878,-3.536938934133637e-7,-2.6459917622850408e-8,0.9613757529717635,1.0
5.49719999999946,228439.1749552166,296.1392094153057,5.814437827836946,363515.644059387,7.27747906528958e-8,4.231444956851119e-7,0.4585473297592618,0.5357319726088491,0.37901562172606074,0.35225524019021626,-3.618579259115911e-7,-2.7390600738030013e-8,0.9613716339708839,1.0
5.49759999999946,228392.55701939148,296.13274449750526,5.813313910648255,363522.15772722213,7.276364378726039e-8,4.2299790261793534e-7,0.4587097204961503,0.5358857778169492,0.38344225842342483,0.3557227776252992,-3.7008132113540146e-7,-2.8364001497999818e-8,0.9613673367191184,1.0
5.49799999999946,228345.60144514212,296.1262290101847,5.812181831384084,363528.7214179825,7.27520994516974e-8,4.228484306282036e-7,0.4588739880074291,0.5360410861422717,0.3878594130891155,0.3591367722051417,-3.773613033472509e-7,-2.9379467048575395e-8,0.9613628514239265,1.0
5.49839999999946,228298.32644835918,296.11966920025714,5.811042050976171,363535.3297592613,7.274014021362153e-8,4.2269601357525754e-7,0.4590401275982946,0.5361978739684677,0.39226504047520944,0.3624965254252851,-3.8481730783248336e-7,-3.043799950705819e-8,0.9613581684784289,1.0
5.49879999999946,228250.74487109997,296.1130668496677,5.809894879041149,363541.9809559299,7.272774905209175e-8,4.225405767819376e-7,0.45920813377515246,0.5363561172890058,0.3966569645735179,0.3658012027500923,-3.924798243235555e-7,-3.1537523383125063e-8,0.9613532784653402,1.0
5.49919999999946,228202.85632713334,296.10642190482355,5.808740306267145,363548.67506197776,7.271491019491503e-8,4.223820297157987e-7,0.4593779993856214,0.5365157916694101,0.4010294855117651,0.369050180891324,-4.007414855298517e-7,-3.267469436353992e-8,0.9613481725682336,1.0
5.49959999999946,228154.4863689195,296.0997065566946,5.807574105698017,363555.4392002369,7.270160929660092e-8,4.2221998359351373e-7,0.4595497148510262,0.5366768721327703,0.40537784054875864,0.37224231818213094,-4.1044928539203107e-7,-3.384851103782714e-8,0.9613428428986561,1.0
5.49999999999946,228105.2445118699,296.0928690505334,5.806386877133912,363562.32610950305,7.268783138608477e-8,4.2205367028748507e-7,0.4597232697756456,0.5368393327186133,0.4097036595810064,0.3753747334257325,-4.2006500943957074e-7,-3.50587142710796e-8,0.9613372814685115,1.0
5.50039999999946,228055.6562932568,296.08598345013957,5.8051912977405244,363569.2614604975,7.267356232518405e-8,4.218839315859621e-7,0.4598986546948715,0.5370031462034717,0.4140072915103957,0.3784458135675041,-4.2868630601312097e-7,-3.630546321554375e-8,0.9613314791721557,1.0
5.50079999999946,228005.74412725473,296.07905286784614,5.803987907926968,363576.24211839976,7.265878701551233e-8,4.2171072124267457e-7,0.46007585908864757,0.537168284850397,0.4182839939244631,0.38145455715654436,-4.3743567115177914e-7,-3.75877165992246e-8,0.9613254271562959,1.0
5.50119999999946,227955.5194010646,296.07207625638955,5.802776966828243,363583.26848779153,7.264349215190467e-8,4.2153398304904065e-7,0.46025487004600435,0.5373347204523642,0.42252823461935274,0.3843998985226171,-4.46374733185548e-7,-3.890164557419376e-8,0.9613191175112277,1.0
5.50159999999946,227904.96606313717,296.0650517343683,5.801558089476368,363590.34254962235,7.262766569905298e-8,4.2135362145612613e-7,0.46043567278916614,0.5375024244043215,0.42673674428173775,0.3872806923641149,-4.568210648481025e-7,-4.024803184363323e-8,0.9613125430443824,1.0
5.50199999999946,227853.49421395204,296.0578995827419,5.800317066157177,363597.54514115455,7.261129372642977e-8,4.2116852619716217e-7,0.4606182518916568,0.5376713673332916,0.43091080130187004,0.3900936942696188,-4.677718676778577e-7,-4.162900924190916e-8,0.9613056964831096,1.0
5.50239999999946,227801.55135556537,296.0506819831226,5.799064686467234,363604.81364224595,7.259436249165945e-8,4.2097940396198385e-7,0.46080259324745904,0.5378415180534544,0.4350520772056182,0.3928347730153379,-4.776155554610117e-7,-4.304545756689063e-8,0.9612985689594075,1.0
5.50279999999946,227749.2873166925,296.0434173821009,5.797804548954252,363612.1288896785,7.257685736037625e-8,4.2078643375279336e-7,0.46098868152073413,0.5380128441756937,0.43915461896854335,0.3955019569696811,-4.872842773872305e-7,-4.4496905079724254e-8,0.9612911515938608,1.0
5.50319999999946,227696.72268642066,296.0361082760139,5.7965371478953225,363619.4882793805,7.255876496759567e-8,4.2058957654007406e-7,0.46117649875124866,0.5381853134013763,0.4432127966847349,0.3980928604700918,-4.970885681168125e-7,-4.5981051983238935e-8,0.9612834368459445,1.0
5.50359999999946,227643.85800312742,296.0287574475871,5.795262512170895,363626.88967845455,7.254007251878966e-8,4.203887628982999e-7,0.46136602512495817,0.5383588971842956,0.4472235519913165,0.4006045679870539,-5.084019103082464e-7,-4.75002708168192e-8,0.9612754199697489,1.0
5.5039999999994595,227590.09158500505,296.021281233031,5.793966134456246,363634.41732626245,7.252076475094222e-8,4.2018285501182747e-7,0.46155724019363,0.5385335602846683,0.4511875658607009,0.4030331241864178,-5.201976210992904e-7,-4.905702143890445e-8,0.9612670931489776,1.0
5.5043999999994595,227535.90108879807,296.0137432241041,5.792659515058979,363642.0064952959,7.250082690163854e-8,4.199726048014205e-7,0.46175012426624507,0.538709264981025,0.45510467414299954,0.40537309883218325,-5.308604497592235e-7,-5.065227393646031e-8,0.9612584469092434,1.0
5.5047999999994595,227481.42615818474,296.0061631907134,5.791346023040101,363649.6373667181,7.248024293179305e-8,4.197581666520201e-7,0.4619446558363116,0.5388859713655204,0.4589687117635236,0.4076198052327232,-5.41345400273359e-7,-5.2287546163411494e-8,0.9612494715574655,1.0
5.505199999999459,227426.7105284223,295.99854966471304,5.790026727316515,363657.3019553793,7.245899686470781e-8,4.195395284812018e-7,0.46214081109854876,0.539063637244728,0.4627751279201382,0.4097692032531145,-5.519046995646829e-7,-5.3963000494385806e-8,0.9612401573733806,1.0
5.505599999999459,227371.77893934282,295.990906088581,5.788702224411641,363664.99679571344,7.243707253139754e-8,4.1931664289236834e-7,0.4623385648495326,0.5392422185834203,0.46652192201091874,0.411817924281388,-5.640593793654039e-7,-5.568259223964498e-8,0.9612304943775779,1.0
5.505999999999459,227315.99023174637,295.9831393160816,5.787357031647629,363672.8146882298,7.24144507909161e-8,4.1908828097770947e-7,0.46253789122753064,0.539421669497665,0.4702080461510496,0.41376061747887727,-5.766423638606223e-7,-5.7448888836272126e-8,0.9612204719525476,1.0
